29488
(7462,9588)
(12864,8276)
(24932,21182)
(15490,6534)
(19706,24196)
(21797,23570)
(10083,12428)
(23938,9994)
(18364,23565)
(3478,9298)
(5520,18600)
(25996,9141)
(8588,22550)
(7328,10529)
(12247,8181)
(11112,3507)
(15558,1223)
(22555,24108)
(1450,22597)
(10751,24791)
(17900,26031)
(18748,23772)
(18573,18508)
(4326,19781)
(4467,10367)
(19089,496)
(24428,11524)
(16886,10622)
(14448,19499)
(15526,971)
(9394,16083)
(978,159)
(15943,25440)
(11560,17281)
(1235,7150)
(4732,24374)
(25038,609)
(10385,6229)
(25791,6731)
(8138,4273)
(14016,6194)
(3003,1516)
(18562,717)
(5817,22478)
(23361,538)
(4600,22122)
(6516,17994)
(8752,3602)
(25421,12870)
(3436,15422)
(9711,22235)
(4049,20162)
(13425,14492)
(3486,18759)
(16885,19616)
(20527,10934)
(2589,21154)
(12162,18752)
(16201,24509)
(24814,521)
(5498,25264)
(9184,9913)
(12323,389)
(4503,10341)
(5024,2502)
(1932,22758)
(15130,14375)
(12213,256)
(12446,12485)
(12416,14072)
(20523,19635)
(10198,14820)
(20289,2441)
(24371,19598)
(24539,16133)
(8745,7829)
(15334,20759)
(9391,9060)
(16755,13986)
(369,25932)
(7427,19701)
(25695,13530)
(20728,10626)
(819,10878)
(18192,6965)
(8498,10682)
(11929,9461)
(13559,9940)
(14513,57)
(197,8361)
(3997,14869)
(1209,13079)
(18516,12961)
(982,23784)
(25253,24779)
(13011,10286)
(847,2348)
(2696,12378)
(14397,19592)
(20668,1509)
(14893,16314)
(9791,25411)
(1893,17615)
(257,2773)
(21263,16766)
(15277,1670)
(2639,18686)
(23146,25303)
(1185,713)
(2039,19262)
(3609,1741)
(5608,2951)
(6173,6952)
(19245,24863)
(4206,20801)
(10295,26063)
(9832,12219)
(20046,10842)
(18787,20161)
(14644,15634)
(15158,18900)
(7337,180)
(22290,7885)
(25014,25772)
(7895,13305)
(21249,12101)
(10052,13009)
(12005,11256)
(598,18251)
(17385,18267)
(2725,21516)
(1516,2302)
(13496,17181)
(22495,10264)
(3576,25109)
(9788,9500)
(10317,13053)
(17070,19431)
(19324,17648)
(22392,5161)
(5423,17836)
(6686,5745)
(4653,9354)
(23591,23835)
(16416,26010)
(13004,4450)
(17626,22044)
(17709,18329)
(3285,19049)
(7461,4455)
(3400,24931)
(5301,15848)
(11479,11569)
(25404,2372)
(4101,19765)
(16961,847)
(13843,3078)
(9519,13285)
(22643,21203)
(8548,17349)
(23216,15480)
(3702,22537)
(14879,21921)
(4466,10756)
(10072,10818)
(20334,10355)
(6404,7403)
(12394,25499)
(21741,12334)
(19715,407)
(22509,4434)
(15322,3794)
(15557,22287)
(3595,22620)
(24000,21293)
(18251,25397)
(20848,10940)
(3072,14498)
(19429,14395)
(8106,3941)
(19616,22940)
(5402,24711)
(6787,20769)
(17307,4036)
(7692,24130)
(18349,3897)
(20343,13321)
(25339,20521)
(14082,8325)
(10925,388)
(22230,4307)
(3884,13482)
(13187,24915)
(11369,18418)
(8613,18755)
(16953,6364)
(12333,24615)
(24473,25628)
(24381,10235)
(14255,8433)
(299,16838)
(15670,21722)
(4910,360)
(6978,7028)
(5200,1982)
(16119,60)
(2877,3668)
(3713,17296)
(10916,19869)
(10032,17196)
(15846,12605)
(21575,24556)
(22816,17062)
(1212,23689)
(5791,12950)
(16242,21171)
(4758,18391)
(12863,6515)
(19233,4319)
(11293,23954)
(8040,25796)
(17460,6437)
(9209,1897)
(12455,5127)
(2895,7601)
(25853,22085)
(20852,14410)
(23724,17167)
(20712,19817)
(9368,12828)
(24611,11315)
(25338,19089)
(2861,9968)
(25519,6723)
(20874,13739)
(3220,8178)
(1928,6072)
(12907,19576)
(5292,16319)
(16815,21025)
(19311,14122)
(25361,22769)
(2373,20574)
(17556,6481)
(11966,3976)
(1557,17110)
(23926,177)
(11402,16588)
(14521,23911)
(2147,22997)
(113,2843)
(14849,2728)
(1910,12496)
(22054,6771)
(24395,10465)
(17700,19357)
(7981,19784)
(840,6500)
(4784,22164)
(19144,15652)
(14475,17579)
(16970,12503)
(20082,494)
(14852,16997)
(18693,4689)
(5315,1288)
(20733,11000)
(14284,4791)
(25743,17716)
(15945,1648)
(18747,20845)
(714,503)
(4349,3643)
(1637,18003)
(15913,17041)
(17565,14339)
(21804,5369)
(9452,24736)
(18492,1299)
(19224,5254)
(2481,5751)
(125,19622)
(8336,22350)
(21220,5403)
(24721,24355)
(20374,6997)
(10110,17234)
(19194,24626)
(4972,22601)
(21749,2471)
(8653,2967)
(9695,1465)
(2037,18768)
(11309,25694)
(6967,4725)
(6132,20238)
(18325,16938)
(7444,2142)
(20502,23517)
(1513,16244)
(6299,19772)
(2065,7208)
(7099,16313)
(17798,2568)
(10219,19538)
(23699,14057)
(14539,11767)
(17097,6873)
(19549,20782)
(12702,19769)
(22462,16450)
(17283,24097)
(4036,11469)
(18725,5243)
(3294,8703)
(11359,14006)
(10056,24832)
(15127,9614)
(18859,21801)
(6495,957)
(243,5566)
(10669,16083)
(7157,10374)
(16965,7194)
(18912,16892)
(15520,14502)
(14666,3383)
(9214,6052)
(16610,22555)
(9622,9117)
(11545,22503)
(20783,11306)
(4672,18237)
(9364,7764)
(17322,10423)
(25048,18469)
(23059,12188)
(10861,24840)
(20068,14753)
(17921,17717)
(11939,9703)
(20884,8345)
(11489,20385)
(20078,36)
(9495,1349)
(7428,3640)
(13120,15378)
(25015,14956)
(9634,86)
(18428,1583)
(21079,1490)
(2598,5736)
(15541,3580)
(5170,16094)
(17343,25085)
(605,11659)
(13166,24074)
(16528,20303)
(4557,7025)
(24616,2002)
(19103,14260)
(6986,1876)
(15020,24798)
(18778,3845)
(18884,15849)
(1452,6249)
(11916,16964)
(7474,19372)
(5860,20411)
(12634,25359)
(22101,18953)
(15687,19898)
(17247,2035)
(17387,18700)
(19383,11379)
(16076,8954)
(22981,14165)
(17064,5747)
(8733,5765)
(18888,11162)
(17314,21635)
(21918,12578)
(20953,6081)
(7392,1)
(6886,21681)
(21920,5799)
(8243,9749)
(2704,4140)
(18744,15990)
(811,17032)
(24347,23178)
(3885,11021)
(20670,17667)
(10703,19839)
(6219,19698)
(11495,15327)
(17864,14456)
(7684,7891)
(3717,21560)
(14640,6398)
(7258,19088)
(24103,11821)
(24115,13588)
(7929,7483)
(7306,11136)
(26093,11644)
(21298,13912)
(15405,423)
(19078,22565)
(13899,5179)
(22888,12397)
(3565,9642)
(357,12390)
(14829,24245)
(4158,7822)
(21996,22960)
(4427,10689)
(8625,4409)
(3698,3625)
(19580,23777)
(20138,12315)
(26036,18490)
(7652,23163)
(935,22615)
(8863,18681)
(15869,17761)
(15710,18050)
(12565,10748)
(7019,24256)
(3686,2465)
(12132,25707)
(19493,3343)
(8899,13767)
(25563,387)
(16749,13644)
(20762,20256)
(5192,20323)
(3439,981)
(8517,4941)
(18810,20543)
(15702,19708)
(17167,20416)
(5857,15355)
(24941,1409)
(19431,25706)
(25055,1088)
(12360,1594)
(17656,20115)
(21962,13949)
(3777,8185)
(25592,23893)
(23602,5886)
(13244,8502)
(10374,20988)
(11616,3420)
(8836,23562)
(6390,18341)
(15190,20487)
(24409,5824)
(12150,10703)
(3229,10985)
(3523,16020)
(5616,9478)
(17127,9284)
(4235,2136)
(13047,3525)
(16872,23007)
(13049,2691)
(16192,19459)
(13273,9110)
(12376,4935)
(2563,15911)
(21101,15917)
(15775,22038)
(13795,18188)
(2400,6902)
(2090,6496)
(24994,8213)
(17271,23010)
(7096,3432)
(16434,22844)
(14700,12429)
(9961,22741)
(12736,19941)
(2508,6646)
(7452,19066)
(13316,13789)
(13294,11739)
(5490,13766)
(12952,22477)
(7972,7675)
(18100,2733)
(21544,20444)
(775,15514)
(25365,3399)
(15207,1310)
(9717,22931)
(22760,24831)
(22385,14905)
(3900,1285)
(6126,1318)
(23933,12086)
(8768,24349)
(22025,24505)
(23650,12068)
(13015,19453)
(14263,3713)
(5978,3302)
(19734,6564)
(10148,11415)
(20065,8256)
(14799,25447)
(20403,19451)
(1650,18711)
(711,6993)
(11408,17719)
(8622,938)
(23731,14863)
(10662,11183)
(1844,25198)
(20876,2707)
(395,1570)
(6098,3655)
(2455,6934)
(18048,6044)
(25013,17706)
(508,21454)
(8946,3331)
(1119,23146)
(22913,2777)
(16696,7922)
(1884,14684)
(13811,13842)
(25250,15488)
(9937,3204)
(24280,25173)
(14975,1024)
(22276,12898)
(22308,8617)
(5591,24052)
(14168,24628)
(22143,24359)
(14705,1615)
(22394,21231)
(21245,26022)
(15684,6421)
(10208,23465)
(7083,7351)
(9005,5981)
(3387,17346)
(6583,24822)
(14970,21756)
(12395,16856)
(23414,15572)
(6089,23102)
(2213,10207)
(8154,8217)
(9012,9372)
(21869,16723)
(355,10451)
(19377,16907)
(2638,9405)
(4414,15562)
(26053,11721)
(1754,23715)
(15850,10309)
(16266,18360)
(20860,18015)
(5179,19292)
(18540,23593)
(3867,7373)
(25895,8558)
(22942,11728)
(4776,20695)
(6676,13541)
(24490,6490)
(1694,21492)
(2277,16537)
(8189,18713)
(8314,308)
(13914,4032)
(12648,18271)
(12831,579)
(7828,21180)
(21726,11230)
(15194,23392)
(14434,9995)
(539,6799)
(2755,8690)
(23996,14582)
(4021,7578)
(22379,13525)
(6363,8056)
(3345,16266)
(25475,25913)
(12545,12622)
(7002,24617)
(20071,13152)
(4861,18542)
(11517,867)
(20877,10098)
(5189,3741)
(2495,13655)
(20828,6234)
(15230,19215)
(11114,1512)
(17732,5623)
(20561,330)
(24927,2681)
(17186,21117)
(8825,11941)
(215,21805)
(23706,20653)
(14067,14371)
(726,8514)
(4028,8538)
(8207,9829)
(4988,14725)
(21945,17955)
(4524,15130)
(9754,1176)
(9470,2051)
(3652,8546)
(12804,22327)
(22030,710)
(12524,12395)
(3063,22384)
(23076,19336)
(19825,20111)
(4985,13414)
(5197,7955)
(8000,24503)
(13741,21057)
(15587,576)
(17788,4536)
(5801,24516)
(16250,26042)
(817,7406)
(23182,16871)
(9730,10182)
(23135,14216)
(5653,22849)
(3235,12407)
(12818,8104)
(20625,1558)
(24047,15047)
(20482,3658)
(823,859)
(14467,11016)
(26014,7381)
(17016,22423)
(19804,11114)
(6474,16818)
(21367,24994)
(2068,6695)
(7144,22102)
(15087,1195)
(2214,1706)
(3473,16600)
(5905,11825)
(3685,25484)
(13706,17294)
(24508,19482)
(20035,25420)
(25276,5345)
(24619,1544)
(21203,11861)
(16325,22256)
(4604,18660)
(25362,8174)
(12853,10712)
(5273,26068)
(12234,15229)
(10388,4388)
(3762,6346)
(5999,30)
(14481,22255)
(19968,14746)
(16743,7616)
(18272,15761)
(6753,6489)
(17896,12371)
(18597,16245)
(2456,793)
(19960,5862)
(9737,20694)
(7858,1268)
(438,9510)
(8668,8106)
(17206,23442)
(17345,21697)
(20421,18579)
(2165,20444)
(18541,24709)
(14261,22492)
(16436,20063)
(18329,19089)
(17902,3502)
(8289,20626)
(14483,20471)
(7311,25065)
(12506,24014)
(4376,1313)
(445,10547)
(5441,10463)
(16302,16026)
(22543,18423)
(26082,6104)
(559,10789)
(4109,2118)
(12048,263)
(3331,9652)
(11954,18068)
(24542,24561)
(8369,16329)
(24109,20400)
(2726,23830)
(6395,18633)
(14795,25978)
(7105,19047)
(3628,16678)
(14032,5172)
(22019,15445)
(10658,18118)
(10310,21223)
(22587,20816)
(4591,12513)
(19160,2007)
(11060,19046)
(23274,25501)
(19778,1968)
(24337,19407)
(8103,8070)
(11107,23023)
(4922,25886)
(25949,3136)
(16703,5802)
(1602,8603)
(2857,26027)
(7726,747)
(21058,20969)
(21249,13102)
(18199,8354)
(17846,15983)
(5557,6992)
(26005,3758)
(14041,1741)
(5734,21100)
(7132,21930)
(18724,16946)
(20836,3155)
(20529,14439)
(20607,21823)
(29,9605)
(22085,3754)
(16257,6858)
(812,5418)
(14595,3339)
(3356,6616)
(26065,25527)
(18922,4132)
(12209,8643)
(18557,24547)
(12684,17077)
(10007,1406)
(3913,6805)
(16273,25080)
(12600,22322)
(1256,19412)
(25346,9693)
(5277,15721)
(15781,25595)
(3312,463)
(23263,19986)
(19460,4829)
(17217,17473)
(17379,5569)
(14625,2347)
(4723,9694)
(18193,19220)
(8113,7005)
(5428,24573)
(15653,15192)
(15046,6043)
(7098,5226)
(4059,15338)
(3329,15336)
(855,483)
(4238,19417)
(9002,14268)
(14528,21494)
(13198,4992)
(2648,15441)
(20599,8425)
(12274,17602)
(22569,9875)
(19573,5466)
(13571,21637)
(22722,7359)
(14796,17708)
(16843,7276)
(6889,24696)
(21284,25859)
(24667,25619)
(1927,18673)
(11563,24468)
(721,5079)
(10031,13032)
(8450,15207)
(7130,10543)
(8462,25760)
(25355,12747)
(18450,18875)
(5136,9115)
(6931,17743)
(18422,16071)
(9266,2719)
(25875,18127)
(23110,9166)
(17073,6140)
(11599,13468)
(13056,11745)
(18401,22321)
(11485,24399)
(21907,3228)
(710,11816)
(2851,860)
(6158,12820)
(7320,16487)
(13714,5673)
(905,2530)
(951,4301)
(2413,25783)
(23491,2154)
(20049,18027)
(16306,8331)
(11901,90)
(16962,10263)
(16599,12944)
(7841,6777)
(2887,18073)
(20743,24903)
(21323,9133)
(17437,65)
(19000,10236)
(23794,20066)
(22215,9978)
(22026,8216)
(12161,11684)
(15742,297)
(4795,3195)
(11298,21865)
(23786,21319)
(5446,21379)
(23482,24541)
(3880,10666)
(22807,12403)
(22028,20976)
(4973,16413)
(23472,21518)
(18054,10236)
(14354,16923)
(5701,24163)
(20776,15672)
(10508,2601)
(20118,23982)
(9202,14559)
(4535,4010)
(24624,25982)
(18260,7592)
(9879,25395)
(2066,16932)
(29,24756)
(24938,14770)
(11730,6404)
(22337,14870)
(5326,25549)
(21656,5881)
(16365,1456)
(7169,10410)
(8606,4839)
(23855,21749)
(7967,17584)
(3832,9138)
(11261,15734)
(19117,8682)
(17264,11922)
(5811,7634)
(25705,17292)
(14384,15819)
(3896,6116)
(17909,24394)
(8003,24407)
(3089,23312)
(5856,8093)
(13137,1756)
(7313,6163)
(6649,25344)
(20817,4527)
(23435,24321)
(2520,12045)
(1287,12441)
(22164,14271)
(8359,18421)
(10220,21946)
(16358,18103)
(20053,21167)
(15112,16772)
(6935,7045)
(2531,24564)
(25673,16178)
(2916,17722)
(3409,7197)
(767,11454)
(3729,12895)
(1129,10154)
(19557,2971)
(22962,18009)
(13054,16289)
(10474,16647)
(13622,16777)
(18040,2032)
(6835,12965)
(22898,9765)
(18581,12117)
(24055,14461)
(12451,7551)
(21264,16729)
(26044,10310)
(3424,11812)
(22836,23403)
(22944,6456)
(13127,13244)
(13786,21641)
(15908,6263)
(17716,25033)
(304,2886)
(24805,20736)
(24184,3013)
(7184,13861)
(18845,697)
(2904,7132)
(16551,12021)
(12889,13785)
(7991,8917)
(10678,9666)
(7512,14539)
(12867,11224)
(13039,13394)
(24761,16067)
(18561,9334)
(6384,12354)
(1224,2466)
(1732,16)
(19231,18896)
(21311,21245)
(20189,3685)
(15381,13863)
(15827,6480)
(18191,6209)
(6653,12817)
(21142,25175)
(10603,5690)
(21976,14304)
(8968,19714)
(13664,19563)
(19454,11866)
(8474,4685)
(22061,23415)
(11552,501)
(2344,4707)
(1720,15587)
(16537,2277)
(13182,218)
(21225,1458)
(16229,17697)
(6216,8887)
(13074,15142)
(5744,20330)
(24396,2245)
(16946,25027)
(9283,5364)
(2775,4285)
(9855,4089)
(17983,8562)
(3408,10616)
(1760,22474)
(17274,4155)
(6627,20725)
(15494,7704)
(8890,12185)
(983,21692)
(23485,5987)
(18392,2794)
(19116,3360)
(24164,17268)
(16600,23946)
(5398,1728)
(9219,5469)
(8442,1694)
(4571,6000)
(77,2906)
(6475,2918)
(9311,20732)
(10548,14736)
(7138,1584)
(17123,14114)
(7142,11365)
(13674,16809)
(12044,20199)
(14201,5618)
(23231,23227)
(24159,14768)
(6652,24112)
(12913,25650)
(21906,4981)
(20755,20467)
(10652,20461)
(7812,5889)
(24587,19834)
(2187,20639)
(24422,8309)
(10276,8970)
(2475,990)
(10376,12323)
(11714,18785)
(17943,16003)
(3370,18963)
(9347,14641)
(17012,9121)
(24137,19400)
(25392,6699)
(6422,1215)
(5280,1277)
(11329,19384)
(3842,15619)
(6380,15141)
(24703,15297)
(13221,12046)
(14490,23429)
(17721,24234)
(20522,11203)
(5935,13217)
(25457,22567)
(16765,5088)
(11570,21685)
(15948,226)
(6429,8523)
(5101,16479)
(22784,9901)
(18380,17590)
(10358,14645)
(9533,22793)
(4897,15812)
(19346,5452)
(4299,10966)
(11535,21457)
(21327,16134)
(15292,502)
(23082,13961)
(20415,5329)
(20160,15962)
(7559,3743)
(9305,14546)
(13741,19871)
(5795,10525)
(10753,3568)
(4826,2956)
(20336,1015)
(12168,9919)
(109,1513)
(16198,11670)
(15222,2769)
(4936,3555)
(19673,15623)
(23010,17779)
(17536,10798)
(18107,1462)
(8811,14512)
(22347,9038)
(9292,19128)
(10379,954)
(922,24570)
(15855,5653)
(18939,20700)
(5643,7347)
(7034,6653)
(4082,25286)
(2856,21506)
(18801,14293)
(8813,209)
(20235,1751)
(9385,21140)
(5218,12194)
(22226,4627)
(1712,6378)
(11063,25532)
(9491,12711)
(4556,2171)
(20571,23612)
(4181,4350)
(25324,16683)
(21514,21291)
(12587,18044)
(25689,12066)
(20757,5467)
(16760,8484)
(11441,26054)
(10873,3637)
(11496,18275)
(13933,12580)
(95,16677)
(23444,8128)
(14340,12840)
(9901,16566)
(17829,397)
(10327,20412)
(14841,9854)
(24791,13247)
(17538,14356)
(18627,3039)
(3893,8532)
(25775,13586)
(18589,8451)
(12606,14341)
(7959,17086)
(542,15907)
(8564,18732)
(12675,18618)
(22257,14634)
(5921,3035)
(23009,16452)
(11500,14023)
(24352,15855)
(16116,24156)
(6713,3955)
(13088,1379)
(15761,13410)
(25877,4213)
(20250,9017)
(2207,15104)
(25904,12571)
(5103,3379)
(7556,12394)
(10487,1068)
(11930,13478)
(4439,7149)
(8067,24201)
(15378,14178)
(23293,15283)
(13239,17757)
(14002,12114)
(23812,23454)
(5902,4696)
(15965,21339)
(15445,19500)
(10280,5447)
(25885,1424)
(21635,11321)
(21488,12375)
(12328,2635)
(18958,18927)
(12253,15667)
(5724,14701)
(10201,10993)
(1833,24320)
(14318,1988)
(17200,16249)
(22248,2710)
(19654,21036)
(17006,14773)
(1067,10735)
(19404,10190)
(10312,25127)
(11992,6844)
(23841,16451)
(20520,4389)
(14101,8353)
(8250,8602)
(2649,16325)
(10683,8512)
(4120,21873)
(7338,5194)
(8127,5652)
(1171,16601)
(1105,13803)
(12020,8405)
(11904,24304)
(13071,280)
(13611,2026)
(14249,21649)
(2336,5474)
(1284,25355)
(15689,3342)
(6628,8373)
(11913,24475)
(779,14101)
(9727,21902)
(14078,24053)
(25514,20548)
(3915,21577)
(23708,22992)
(20176,23800)
(25547,12792)
(20994,4458)
(9327,15397)
(638,1688)
(16333,9346)
(3557,19559)
(24301,14049)
(9064,24944)
(23299,7295)
(2762,12758)
(12797,2381)
(8142,8616)
(7412,23259)
(8212,18802)
(24090,7954)
(25182,19860)
(17440,14141)
(25088,25600)
(10061,8289)
(10708,9766)
(1522,1117)
(7227,12164)
(12300,14061)
(13659,21477)
(12642,20306)
(4946,9113)
(19059,23280)
(24018,8899)
(8826,10338)
(17475,16941)
(1341,16106)
(23150,25652)
(20740,10814)
(19647,4737)
(9981,17184)
(10427,11072)
(12029,21124)
(25979,10177)
(20821,8287)
(4674,683)
(21156,8871)
(1411,23723)
(19068,2237)
(10236,4117)
(9140,3325)
(16466,24070)
(20338,6502)
(17546,15518)
(25912,24929)
(23880,22032)
(2879,18728)
(9229,12681)
(23184,9807)
(6181,24609)
(4992,15019)
(23989,24956)
(6794,3487)
(15049,8788)
(679,2763)
(7268,17102)
(8620,16603)
(9741,25377)
(19743,12490)
(23798,22772)
(1989,12355)
(19944,19691)
(4809,12330)
(11322,14430)
(9275,18640)
(21349,1719)
(7654,23294)
(19279,9712)
(6383,9059)
(13758,23844)
(3210,21003)
(12791,17546)
(8761,10942)
(19280,19650)
(3622,6342)
(4889,24700)
(3576,19050)
(19661,24351)
(9580,16072)
(1552,12600)
(23296,3858)
(13248,16862)
(22354,11920)
(8458,21624)
(10857,59)
(2406,9988)
(3738,6814)
(10,23418)
(21512,10223)
(1540,1103)
(15403,23999)
(7033,4066)
(8249,13798)
(5155,15959)
(3830,3146)
(22268,22109)
(4888,14689)
(16469,41)
(14785,1663)
(21981,3131)
(23903,16334)
(25906,13777)
(5737,7233)
(18491,22262)
(11520,19203)
(25310,24103)
(15756,585)
(10569,11081)
(1668,2739)
(9781,21702)
(14794,24488)
(1652,20356)
(2873,20971)
(2513,12788)
(3132,23714)
(2960,2378)
(11565,12317)
(25078,25758)
(9237,13220)
(20358,14849)
(20344,14764)
(8938,1568)
(22476,7872)
(15762,8202)
(14236,5810)
(14086,3293)
(5571,2915)
(10186,12832)
(23779,10374)
(3889,11723)
(3039,1220)
(4092,8455)
(17956,9751)
(15329,12897)
(5337,14606)
(5345,8726)
(25086,20822)
(15201,11393)
(3845,1854)
(8440,16206)
(18481,23580)
(4024,14307)
(13604,17325)
(25379,24317)
(397,1613)
(9604,7801)
(24584,10591)
(16801,25644)
(4201,21212)
(2069,3255)
(3625,959)
(195,12413)
(18090,15845)
(9610,2880)
(12127,5042)
(24105,20208)
(26026,14515)
(19772,10957)
(306,4116)
(17761,7724)
(14651,1501)
(1059,23142)
(5392,26084)
(10649,12125)
(22211,10562)
(5294,2943)
(16123,10713)
(1269,7999)
(19589,17941)
(16445,12322)
(19141,25598)
(11846,25419)
(14987,21481)
(17554,5176)
(14029,18651)
(18291,25273)
(7355,14137)
(4370,19055)
(12400,9201)
(10175,11963)
(2149,19702)
(7572,2190)
(22460,17512)
(12267,23739)
(708,15716)
(21979,24126)
(3356,13884)
(13958,15636)
(14053,8335)
(14446,17635)
(18863,1974)
(22467,7047)
(5220,1060)
(6241,8209)
(5374,13506)
(2106,15620)
(14487,1101)
(3194,2673)
(17994,1993)
(9575,12823)
(23446,2180)
(13926,1705)
(14463,17043)
(20753,17439)
(13306,10254)
(20163,8311)
(8321,23919)
(4763,3778)
(15977,4062)
(20361,13067)
(8801,5719)
(15064,5242)
(6684,7170)
(24035,25202)
(927,5809)
(14515,21382)
(12203,7567)
(14817,1801)
(1354,16538)
(7745,23849)
(16730,8706)
(10212,16483)
(8595,165)
(21624,4162)
(10920,2582)
(1434,9841)
(25714,19661)
(21027,20304)
(12923,19029)
(6550,23663)
(18015,21222)
(1390,4554)
(17487,19979)
(16785,5320)
(13968,20418)
(5546,9528)
(20022,16265)
(14371,11725)
(8069,9802)
(16206,15453)
(13218,500)
(24273,18705)
(4705,889)
(12041,20911)
(19052,22547)
(3701,19990)
(23950,22309)
(9408,20064)
(16010,3221)
(22106,647)
(14791,15089)
(20632,19314)
(3943,5851)
(22608,19603)
(10037,20893)
(5327,15565)
(16854,2130)
(20777,19254)
(648,17124)
(665,7020)
(18815,12555)
(20297,11268)
(24365,23288)
(14875,23656)
(3714,7595)
(14685,5686)
(17979,2226)
(18637,20784)
(3730,17539)
(20463,9844)
(16059,18473)
(14486,14022)
(21783,2816)
(27,17704)
(9043,2903)
(13286,24585)
(2097,2150)
(6712,6887)
(3660,12121)
(6196,11931)
(25673,15696)
(18539,5356)
(18701,20488)
(9619,18416)
(3083,3333)
(21928,17876)
(26030,5499)
(5805,11541)
(20864,8623)
(18084,19141)
(14691,6660)
(10660,2083)
(19094,21396)
(17524,23833)
(4875,13935)
(15482,23351)
(17294,21406)
(5007,12087)
(19937,6582)
(17708,18835)
(1811,20554)
(24650,3180)
(16738,10838)
(12531,7620)
(22278,18475)
(12130,844)
(24659,21834)
(7766,6332)
(19199,1174)
(21399,2526)
(5642,16952)
(2049,7720)
(24108,12608)
(23310,5626)
(9224,2363)
(454,17758)
(13045,13209)
(5979,10258)
(3720,20919)
(2035,7846)
(5485,16345)
(4242,16505)
(15228,7505)
(16657,154)
